customer_id,age,monthly_spend,orders_per_year,app_sessions_month,months_customer,satisfaction,support_tickets,churned
30663,18,34.75,10,18,32,8,1,0
30664,35,90.39,15,24,7,9,1,0
30665,37,18.35,1,4,36,5,0,1
30666,66,19.16,2,3,2,10,1,0
30667,31,43.44,9,4,5,7,0,0
30668,50,12.05,11,4,26,5,0,0
30669,39,39.57,9,13,29,7,1,0
30670,38,42.11,14,7,14,5,1,1
30671,34,52.73,12,9,31,9,0,1
30672,40,53.79,6,7,14,6,0,1
30673,45,44.85,10,7,3,8,0,0
30674,37,15.38,1,4,44,10,1,0
30675,44,69.47,26,20,26,6,0,0
30676,37,42.62,18,15,35,7,0,0
30677,18,36.74,15,13,8,6,0,0
30678,48,17.63,3,5,32,7,1,0
30679,57,50.32,13,13,10,10,1,1
30680,52,42.4,18,10,1,7,0,0
30681,38,15.85,1,2,11,7,1,0
30682,40,45.62,11,5,28,6,0,0
30683,25,22.78,6,12,19,6,3,1
30684,43,29.33,9,15,29,6,1,0
30685,41,19.45,3,4,23,9,0,1
30686,38,38.87,16,10,41,10,1,0
30687,63,12.08,6,1,22,6,1,1
30688,18,12.5,5,1,8,8,1,1
30689,41,31.33,9,13,35,6,2,0
30690,64,68.44,14,16,15,5,0,0
30691,46,82.22,19,14,46,6,1,0
30692,38,47.89,15,14,2,9,1,0
30693,42,52.47,14,9,7,8,0,0
30694,40,16.83,2,2,19,8,1,0
30695,41,70.25,26,24,16,5,1,0
30696,40,16.54,1,5,24,6,1,1
30697,46,48.8,16,11,25,9,1,0
30698,58,43.76,14,9,42,5,1,0
30699,52,19.8,4,2,25,5,4,1
30700,27,43.73,13,13,42,7,1,0
30701,29,35.93,8,9,8,10,0,0
30702,31,23.82,4,1,15,7,0,1
30703,38,44.82,10,7,43,10,0,0
30704,37,27.42,8,9,42,8,0,0
30705,45,86.54,16,15,9,6,0,0
30706,47,58.21,8,9,33,9,0,0
30707,37,47.01,10,4,45,6,0,0
30708,43,20.06,5,3,39,8,2,1
30709,48,18.75,3,2,14,7,0,0
30710,61,77.56,23,15,45,9,1,0
30711,25,36.3,7,9,47,8,1,1
30712,33,39.74,11,9,38,7,1,0
30713,29,49.12,11,13,30,7,0,0
30714,45,10.22,2,2,24,7,0,0
30715,35,82.47,25,28,41,7,0,0
30716,20,12.87,4,3,26,9,0,0
30717,41,13.65,5,3,40,7,1,1
30718,47,61.6,22,15,13,6,1,1
30719,58,49.41,13,7,25,9,0,0
30720,52,46.04,7,6,20,7,2,1
30721,40,41.42,8,7,8,7,0,1
30722,45,45.4,15,5,30,5,1,1
30723,52,47.51,9,8,2,6,0,0
30724,31,33.88,11,11,31,5,4,1
30725,44,18.97,5,4,47,7,1,0
30726,36,46.76,11,15,2,10,1,0
30727,42,18.32,2,2,17,8,1,0
30728,27,41.34,7,4,42,5,2,0
30729,26,39.9,12,11,41,5,0,0
30730,41,42.19,9,4,2,10,1,0
30731,30,28.32,3,5,40,8,2,0
30732,41,19.74,2,1,9,10,1,0
30733,50,81.37,18,14,9,9,1,0
30734,43,65.43,30,16,5,8,2,0
30735,38,37.04,11,8,23,7,3,0
30736,56,17.91,4,2,14,6,1,0
30737,25,67.72,24,12,13,5,0,0
30738,19,9.22,7,5,41,10,2,1
30739,31,16.73,3,7,25,8,0,0
30740,43,16.42,1,3,41,8,0,0
30741,56,14.64,5,6,35,10,1,0
30742,33,43.8,11,8,45,6,1,0
30743,50,35.66,10,12,23,7,1,0
30744,44,71.26,19,16,25,5,1,1
30745,42,20.47,2,3,6,9,1,0
30746,46,20.41,2,5,43,5,0,0
30747,59,33.03,14,11,40,5,0,0
30748,42,20.93,4,1,13,7,0,0
30749,46,97.56,18,19,46,9,0,0
30750,56,37.35,11,8,23,8,0,0
30751,18,43.74,14,8,32,8,0,0
30752,38,19.65,9,4,21,5,2,1
30753,39,40.48,14,5,46,7,3,0
30754,44,67.61,21,16,22,10,1,0
30755,33,23.88,2,2,19,7,1,0
30756,35,17.23,12,8,6,8,1,0
30757,38,33.83,13,6,4,7,0,0
30758,35,100.77,22,20,19,8,1,0
30759,29,78.02,22,10,28,7,2,0
30760,57,26.18,6,2,10,7,0,0
30761,37,23.82,9,16,31,9,1,0
30762,37,40.1,18,9,2,10,0,0
30763,47,70.16,26,15,43,8,2,0
30764,52,19.79,1,2,35,10,1,0
30765,52,16.93,2,4,15,5,0,1
30766,26,61.26,20,14,1,5,0,0
30767,47,23.56,5,1,28,7,0,0
30768,30,24.15,5,0,20,8,1,0
30769,23,53.06,13,7,42,8,1,0
30770,38,18.59,2,4,5,5,1,1
30771,25,85.69,21,16,21,7,0,0
30772,26,75.13,22,24,31,7,2,0
30773,32,16.74,2,1,22,9,0,1
30774,34,40.62,12,14,37,9,2,0
30775,37,52.15,12,7,19,6,0,0
30776,40,84.33,16,13,6,8,0,0
30777,54,32.71,15,6,32,8,1,0
30778,57,45.96,9,7,27,7,1,0
30779,51,10.53,3,4,39,10,0,0
30780,48,20.37,3,1,4,6,1,1
30781,56,35.42,7,6,36,6,1,1
30782,22,45.83,12,8,43,8,0,0
30783,36,16.14,9,3,1,10,1,0
30784,43,52.48,13,9,4,6,1,1
30785,38,22.05,6,4,43,8,0,0
30786,38,26.95,16,11,42,8,0,0
30787,45,29.8,19,9,30,6,0,1
30788,47,12.63,5,3,11,10,1,0
30789,31,17.55,1,3,31,7,0,0
30790,36,38.04,17,10,11,8,1,1
30791,33,44.41,15,6,20,6,0,0
30792,23,17.34,5,4,38,6,0,0
30793,31,39.61,14,5,23,6,0,0
30794,40,37.77,5,7,43,8,1,0
30795,53,27.33,12,8,9,10,0,0
30796,47,12.91,3,2,10,9,0,0
30797,44,40.58,3,7,39,7,2,1
30798,43,30.06,6,9,9,8,1,0
30799,42,52.83,12,13,22,10,1,0
30800,40,85.6,12,19,13,5,1,0
30801,22,36.95,8,6,9,10,1,0
30802,28,33.05,9,10,44,8,0,0
30803,65,79.08,18,25,16,10,1,0
30804,18,86.49,11,14,34,8,1,0
30805,33,17.67,3,2,42,7,1,0
30806,36,14.38,4,4,39,6,4,1
30807,44,57.23,10,9,30,9,0,0
30808,41,16.89,4,3,40,6,0,0
30809,43,69.35,21,12,10,5,1,1
30810,20,20.84,6,3,14,6,4,1
30811,36,21.84,2,3,23,9,0,0
30812,44,19.49,4,5,36,9,1,0
30813,25,39.24,5,10,28,5,1,0
30814,51,37.44,15,4,40,8,0,0
30815,32,83.54,34,24,8,7,0,0
30816,46,11.74,7,5,21,10,1,0
30817,29,84.4,18,28,29,8,1,0
30818,43,60.84,20,10,45,6,2,0
30819,44,14.6,5,3,32,6,0,0
30820,57,70.2,19,19,32,7,0,0
30821,56,49.94,11,6,20,5,1,0
30822,24,41.94,10,15,21,6,0,0
30823,47,17.76,3,6,31,8,1,1
30824,50,45.69,12,12,30,6,0,0
30825,36,36.48,12,11,42,8,1,0
30826,22,48.05,8,9,2,9,1,0
30827,60,45.53,11,6,45,7,1,0
30828,55,46.73,13,6,15,7,1,0
30829,40,19.11,3,5,16,8,1,0
30830,51,37.8,15,10,19,9,0,0
30831,34,37.13,11,7,37,8,0,0
30832,52,42.99,15,8,29,7,2,0
30833,24,15.14,3,0,45,5,0,0
30834,34,74.86,27,27,16,8,0,0
30835,28,47.64,9,9,4,7,2,0
30836,37,45.15,14,7,18,6,2,1
30837,36,72.39,19,17,10,9,1,0
30838,22,42.23,7,10,42,7,0,0
30839,37,25.14,2,4,37,3,2,1
30840,52,19.26,3,2,36,9,1,0
30841,55,25.31,5,2,20,8,1,0
30842,30,20.19,2,2,17,3,0,0
30843,49,57.8,15,28,24,5,1,1
30844,33,49.17,11,7,34,5,0,1
30845,40,14.16,5,2,26,7,2,1
30846,27,75.1,14,21,31,8,2,0
30847,45,30.45,9,9,26,7,0,0
30848,23,67.2,23,19,35,4,1,0
30849,45,38.26,10,13,37,8,0,0
30850,41,61.92,13,19,23,6,0,0
30851,45,27.11,6,2,12,8,1,1
30852,31,38.36,11,9,19,10,0,0
30853,36,50.28,11,7,6,7,1,1
30854,42,13.55,9,2,40,6,2,0
30855,27,86.08,16,18,31,9,0,0
30856,19,17.3,6,3,30,10,2,1
30857,32,41.39,12,8,4,10,1,0
30858,31,23.35,3,6,30,7,1,0
30859,26,44.09,14,7,11,7,2,0
30860,53,23.11,2,1,29,10,1,0
30861,18,84.8,16,15,36,8,0,0
30862,28,15.51,3,1,24,3,1,1
30863,32,45.64,6,8,41,6,0,0
30864,26,12.63,3,1,37,9,0,0
30865,32,11.01,1,6,37,7,0,0
30866,18,17.85,4,4,10,6,1,1
30867,40,17.02,9,7,20,8,0,0
30868,47,23.13,2,0,23,7,0,0
30869,41,83.93,16,20,24,10,0,0
30870,29,33.43,16,9,19,9,3,1
30871,37,75.82,13,21,18,10,0,0
30872,22,24.11,2,6,28,7,4,0
30873,18,15.84,2,4,18,5,0,1
30874,51,50.42,12,5,11,8,2,1
30875,32,76.02,20,23,46,9,0,0
30876,28,32.03,5,6,46,7,1,0
30877,35,19.87,6,0,15,10,3,1
30878,26,84.36,13,11,15,4,0,1
30879,47,41.35,15,8,41,7,1,1
30880,40,80.77,18,17,36,8,0,0
30881,33,20.07,5,1,41,7,1,0
30882,52,22.4,7,2,40,8,0,0
30883,51,84.62,15,25,21,8,1,0
30884,48,21.53,5,5,15,6,2,1
30885,50,36.92,9,6,13,9,1,0
30886,36,34.83,7,7,7,6,1,1
30887,50,18.34,3,4,36,7,4,1
30888,18,48.33,11,7,19,6,3,0
30889,63,56.54,23,17,35,7,0,0
30890,35,40.38,14,13,27,8,1,0
30891,34,38.1,10,15,6,9,0,0
30892,32,34.14,13,12,37,7,4,0
30893,33,18.57,3,2,34,7,1,0
30894,30,15.88,1,2,48,5,1,0
30895,46,14.37,3,4,19,5,1,0
30896,39,37.27,14,6,15,9,1,0
30897,18,20.55,4,6,30,8,0,0
30898,18,75.49,9,12,15,6,4,1
30899,24,110.6,23,14,21,8,1,0
30900,56,12.03,7,2,32,7,0,0
30901,18,90.15,17,20,37,6,1,0
30902,44,14.46,3,6,5,9,2,0
30903,28,22.08,1,5,15,4,2,1
30904,40,78.34,17,23,30,7,5,0
30905,44,26.73,2,2,44,9,0,0
30906,18,13.63,3,4,35,7,1,0
30907,57,49.33,10,13,22,5,1,0
30908,56,16.76,3,1,3,8,1,0
30909,40,47.48,15,16,7,7,0,0
30910,75,28.49,9,7,7,7,0,1
30911,18,16.03,5,4,37,7,1,0
30912,33,41.75,11,12,26,10,1,0
30913,39,28.17,8,8,9,6,1,0
30914,36,83.44,18,16,43,9,0,0
30915,26,34.91,10,12,14,9,1,0
30916,23,11.78,3,4,33,8,0,0
30917,38,39.23,9,10,8,9,0,0
30918,50,14.63,5,2,28,9,1,0
30919,28,57.5,12,14,8,8,0,0
30920,35,44.66,10,8,31,7,2,0
30921,27,14.25,5,2,10,6,2,0
30922,34,37.03,14,14,24,6,2,1
30923,53,20.97,5,1,16,9,2,0
30924,18,19.59,5,1,11,8,3,1
30925,45,87.51,23,18,32,9,3,0
30926,32,44.65,8,9,4,9,3,0
30927,33,35.06,16,7,10,8,1,0
30928,49,38.88,15,18,12,3,1,1
30929,40,16.02,7,6,37,2,4,1
30930,47,65.27,19,14,12,6,2,0
30931,31,44.77,13,6,33,8,1,0
30932,37,80.01,17,16,36,9,4,0
30933,41,16.16,2,2,47,6,2,0
30934,18,50.26,18,1,36,5,1,0
30935,58,13.83,2,1,12,9,0,0
30936,36,19.09,4,2,27,7,0,0
30937,23,59.47,19,20,42,9,2,0
30938,41,37.01,11,9,45,8,1,0
30939,43,51.07,15,10,14,7,2,1
30940,32,43.1,9,10,3,6,0,1
30941,20,35.36,8,8,9,9,0,0
30942,39,46.85,12,8,35,7,2,0
30943,48,27.26,6,4,18,5,0,0
30944,57,20.78,4,4,19,10,1,0
30945,27,18.47,8,3,24,8,1,0
30946,40,17.09,5,7,45,9,3,0
30947,49,42.86,8,10,32,8,1,0
30948,46,21.82,4,2,35,7,0,0
30949,46,25.12,2,2,18,9,0,0
30950,30,16.83,5,1,6,9,1,0
30951,48,13.09,5,3,2,10,0,0
30952,43,22.25,8,0,22,6,2,1
30953,55,28.3,12,8,21,5,2,1
30954,48,40.14,14,10,14,8,2,1
30955,28,21.87,5,2,45,8,2,0
30956,49,41.02,10,9,10,7,0,0
30957,33,32.07,14,5,15,6,2,1
30958,41,20.3,3,4,42,8,1,0
30959,50,39.22,11,13,6,8,0,0
30960,49,44.39,4,14,36,8,0,0
30961,30,19.33,4,2,21,4,2,1
30962,21,19.9,4,5,46,8,0,0
30963,32,36.05,11,6,3,10,2,0
30964,18,19.3,8,3,26,8,1,0
30965,18,18.68,1,5,44,7,2,0
30966,18,24.91,5,1,44,7,1,0
30967,28,44.35,8,9,41,5,1,0
30968,31,47.53,13,8,47,4,0,0
30969,31,27.14,13,6,16,8,3,0
30970,39,25.49,5,1,20,8,5,0
30971,18,74.95,23,12,16,7,0,0
30972,31,9.52,5,3,45,7,3,0
30973,35,21.52,3,3,21,6,2,1
30974,43,12.32,5,4,15,8,2,1
30975,36,33.66,13,17,36,8,0,1
30976,51,20.4,4,5,21,7,2,0
30977,21,74.11,13,16,10,8,0,0
30978,42,19.11,6,3,19,9,1,0
30979,38,15.53,4,3,13,8,1,1
30980,36,72.69,19,26,2,8,2,0
30981,28,16.46,3,4,5,4,2,1
30982,43,8.45,1,3,34,7,3,1
30983,23,41.9,8,4,9,10,0,0
30984,30,37.5,12,5,46,6,0,0
30985,45,42.86,5,10,20,6,0,0
30986,41,17.09,6,5,15,8,0,1
30987,19,92.76,15,20,27,8,0,0
30988,33,39.02,18,10,22,9,2,0
30989,45,30.78,11,9,25,10,0,0
30990,45,30.14,13,7,33,9,1,0
30991,50,40.38,5,8,29,5,1,1
30992,53,11.41,8,2,35,7,1,0
30993,52,40.43,10,9,35,8,0,1
30994,58,42.89,14,12,18,9,1,1
30995,49,43.06,13,6,28,9,3,1
30996,23,47.57,15,8,39,7,1,1
30997,46,39.67,9,10,23,4,0,0
30998,36,37.43,16,4,5,7,1,1
30999,47,21.14,7,4,23,7,3,0
31000,30,41.18,6,6,28,10,1,0
31001,24,34.98,11,9,33,7,0,0
31002,45,93.79,16,14,31,7,2,0
31003,39,91.73,24,24,24,9,0,0
31004,19,11.51,4,2,6,5,1,1
31005,42,20.8,3,4,11,8,0,1
31006,67,47.52,11,10,29,9,0,0
31007,26,34.07,10,17,12,6,1,1
31008,33,41.16,11,9,40,6,1,1
31009,41,92.17,20,15,46,9,0,0
31010,42,51.11,9,15,18,7,0,0
31011,50,20.07,5,3,5,7,0,0
31012,55,14.11,3,1,42,8,2,0
31013,41,50.9,14,6,36,7,3,1
31014,18,17.13,6,2,15,9,0,1
31015,57,18.13,3,1,13,7,1,0
31016,52,20.44,1,9,40,6,2,0
31017,18,37.3,9,17,11,5,0,1
31018,28,42.51,11,4,11,6,3,1
31019,18,98.38,21,17,26,8,0,0
31020,53,15.75,2,2,33,6,1,0
31021,56,21.77,4,1,16,5,1,0
31022,35,15.35,3,3,20,6,2,1
31023,48,64.53,14,12,44,3,1,1
31024,52,40.77,19,6,19,6,1,1
31025,26,8.19,4,1,3,5,1,1
31026,29,88.24,20,22,31,9,1,0
31027,26,82.5,18,15,23,6,2,0
31028,30,58.41,12,7,15,6,1,0
31029,23,44.43,9,10,17,3,1,1
31030,51,43.41,11,7,15,6,1,1
31031,52,22.58,6,4,11,10,0,0
31032,49,23.81,6,2,30,7,3,0
31033,35,82.51,22,16,47,7,1,0
31034,51,23.76,2,5,17,7,1,0
31035,63,11.26,4,1,23,9,0,0
31036,51,70.78,20,18,12,9,0,0
31037,25,23.87,3,1,20,6,2,1
31038,47,43.07,12,10,36,8,3,0
31039,37,67.98,20,22,5,8,0,0
31040,18,18.49,6,3,3,8,1,1
31041,29,17.92,2,3,23,7,2,0
31042,38,85.39,16,9,13,8,3,0
31043,18,76.87,18,22,5,7,1,0
31044,55,19.07,3,3,6,8,0,1
31045,28,17.69,2,0,42,6,0,0
31046,26,24.27,6,3,29,10,0,0
31047,27,23.4,3,1,33,6,0,0
31048,44,25.18,1,2,10,10,0,0
31049,41,80.24,27,21,27,4,0,0
31050,51,38.46,8,13,34,9,0,0
31051,42,15.7,7,3,39,7,0,0
31052,49,20.79,5,1,27,8,2,1
31053,38,43.04,10,14,5,7,3,1
31054,48,33.24,5,8,11,8,0,0
31055,23,76.77,18,18,12,6,1,0
31056,29,18.17,4,7,43,4,0,1
31057,56,23.68,5,5,45,4,1,0
31058,39,11.2,4,2,24,7,2,1
31059,46,11.04,3,2,47,7,1,0
31060,29,12.6,4,4,3,10,0,0
31061,33,89.48,17,24,38,9,1,0
31062,43,14.36,4,2,30,7,1,0
31063,18,17.11,4,1,40,6,0,0
31064,53,14.64,6,3,13,8,1,1
31065,40,67.62,22,23,20,7,0,0
31066,51,39.23,13,11,13,6,1,0
31067,38,40.44,15,7,45,4,0,0
31068,38,12.94,3,4,42,8,0,0
31069,28,46.2,5,12,10,8,3,1
31070,32,48.57,14,8,35,9,0,0
31071,36,18.81,0,0,41,8,1,0
31072,32,46.1,19,7,27,9,0,0
31073,47,70.58,19,15,40,5,1,0
31074,35,76.39,18,18,20,7,0,0
31075,44,20.91,2,0,47,8,0,1
31076,26,35.61,11,9,37,10,0,0
31077,37,18.91,2,1,40,10,1,0
31078,22,81.77,15,28,48,9,2,0
31079,26,12.71,5,2,24,6,0,1
31080,30,88.94,13,16,40,6,1,1
31081,31,35.33,9,10,27,7,1,1
31082,49,17.62,4,1,30,8,0,0
31083,38,16.73,3,2,34,6,0,0
31084,47,19.16,2,2,16,7,2,1
31085,38,16.4,2,5,22,5,0,1
31086,32,64.22,14,13,35,9,0,0
31087,31,21.06,2,2,6,10,0,0
31088,46,72.97,18,17,17,9,2,0
31089,21,71.72,21,17,39,7,1,0
31090,35,16.2,2,6,21,7,1,0
31091,46,20.67,3,2,34,7,2,0
31092,32,89.57,15,14,2,8,0,0
31093,20,32.6,9,7,33,10,1,0
31094,59,18.75,2,5,20,5,1,1
31095,45,23.98,8,4,36,7,0,0
31096,39,26.31,12,10,1,6,1,1
31097,43,17.99,4,3,4,8,1,1
31098,41,86.42,20,22,41,7,2,0
31099,53,75.16,11,15,31,8,2,0
31100,39,39.66,9,8,24,7,1,0
31101,27,72.55,20,15,43,8,1,0
31102,36,44.82,13,12,9,4,1,1
31103,45,14.6,1,5,46,6,0,0
31104,30,21.38,9,2,29,8,3,0
31105,33,22.26,4,2,26,6,2,1
31106,28,72.06,14,18,1,8,1,0
31107,46,86.85,17,19,41,7,0,0
31108,31,14.6,4,4,6,8,1,1
31109,38,10.13,1,4,48,7,0,0
31110,39,38.89,14,9,18,7,0,0
31111,21,49.5,0,7,9,9,1,0
31112,54,41.91,11,9,24,6,2,0
31113,29,93.11,21,20,16,7,0,0
31114,45,34.21,7,12,5,10,0,0
31115,32,14.32,2,4,36,10,0,0
31116,34,45.59,8,9,2,6,2,0
31117,30,41.77,9,7,13,8,1,0
31118,33,20.59,5,5,48,9,2,0
31119,42,17.57,1,4,35,5,0,0
31120,36,49.78,15,9,32,7,0,0
31121,42,13.02,2,2,4,6,1,0
31122,45,24.53,9,4,19,7,2,0
31123,51,19.44,5,2,22,5,2,1
31124,50,16.2,2,8,32,8,1,1
31125,29,15.22,2,5,46,10,2,1
31126,38,52.19,14,5,44,7,0,0
31127,23,42.69,13,6,30,9,1,0
31128,54,74.28,31,18,47,7,0,0
31129,37,48.54,12,11,31,8,0,0
31130,49,22.06,1,3,26,7,1,1
31131,27,38.23,12,9,8,7,0,0
31132,58,20.89,6,1,10,9,2,0
31133,36,50.24,7,8,24,10,0,0
31134,52,35.23,10,8,27,7,2,0
31135,43,34.36,11,8,25,6,0,0
31136,31,17.44,4,4,13,8,1,0
31137,18,19.84,3,3,47,7,1,0
31138,40,15.24,5,2,29,5,0,0
31139,23,37.64,6,4,38,8,1,0
31140,53,38.52,12,9,21,10,2,0
31141,61,20.96,3,5,12,9,2,0
31142,30,38.4,10,12,18,8,0,0
31143,41,16.58,4,6,20,6,1,0
31144,31,12.96,2,4,29,9,2,0
31145,52,50.09,10,8,1,6,1,0
31146,49,45.54,6,8,13,9,2,0
31147,38,40.51,16,8,37,9,1,0
31148,40,22.19,14,10,30,7,2,0
31149,44,37.28,6,5,46,7,0,0
31150,39,22.96,3,1,33,8,1,0
31151,18,46.89,10,6,26,3,0,1
31152,29,47.93,13,11,39,9,0,0
31153,37,18.75,3,2,12,8,1,1
31154,38,14.68,2,1,32,9,1,0
31155,38,40.57,12,7,19,10,1,0
31156,51,49.4,13,6,43,5,1,0
31157,45,16.27,4,3,7,5,0,0
31158,39,41.88,14,9,25,6,2,0
31159,61,80.72,14,9,3,8,1,0
31160,35,89.7,16,15,7,6,2,1
31161,30,61.69,17,20,5,5,1,1
31162,39,73.69,17,14,42,10,2,0
31163,27,17.47,4,5,8,9,0,1
31164,26,36.75,9,12,38,7,0,1
31165,56,18.65,8,2,25,8,0,0
31166,48,45.45,12,13,26,7,1,0
31167,28,33.69,8,11,39,6,1,0
31168,33,20.97,4,2,7,9,1,0
31169,39,51.75,11,9,26,7,1,0
31170,42,39.7,20,13,46,6,2,1
31171,44,24.69,2,2,34,8,2,0
31172,21,14.47,5,0,42,7,0,0
31173,47,19.56,5,3,18,7,0,1
31174,27,45.49,11,10,6,8,0,0
31175,47,46.6,10,6,27,10,2,0
31176,44,38.61,12,10,23,7,1,0
31177,35,48.49,16,10,21,5,2,0
31178,43,27.27,10,16,3,7,4,1
31179,38,20.97,2,2,45,7,2,1
31180,43,27.76,8,7,15,7,0,1
31181,63,43.11,14,9,12,7,1,0
31182,33,18.39,4,3,43,5,1,0
31183,29,40.16,11,7,16,6,2,0
31184,41,17.02,1,2,33,7,1,0
31185,43,67.39,27,20,30,9,1,0
31186,31,37.5,14,10,42,8,0,0
31187,41,21.91,5,5,34,7,0,0
31188,24,85.89,18,17,17,7,0,0
31189,35,19.83,4,1,19,6,1,0
31190,27,91.11,18,23,9,9,0,0
31191,61,73.71,13,24,15,10,1,0
31192,32,39.78,12,8,23,7,1,1
31193,55,19.58,2,4,35,6,0,0
31194,47,39.28,10,8,33,8,1,0
31195,43,16.35,4,4,46,7,0,0
31196,44,12.41,3,3,18,5,0,1
31197,37,73.42,18,23,8,7,0,1
31198,65,21.56,2,3,41,8,0,0
31199,42,45.18,10,9,10,8,1,0
31200,46,22.29,3,0,5,8,1,0
31201,32,34.55,5,9,14,5,0,1
31202,30,71.23,13,21,37,4,1,0
31203,27,82.5,27,22,40,7,0,1
31204,25,30.46,8,9,8,6,1,0
31205,48,61.71,10,8,22,7,1,1
31206,44,17.2,3,1,20,5,2,1
31207,38,49.74,14,9,31,9,1,0
31208,60,49.71,7,16,14,10,0,0
31209,26,12.3,5,1,31,8,1,0
31210,61,21.92,3,2,43,8,0,0
31211,49,42.66,12,7,6,9,1,0
31212,37,33.15,8,11,17,6,1,1
31213,43,43.27,18,8,28,8,2,0
31214,39,42.21,10,8,12,5,3,1
31215,65,17.6,6,3,21,8,1,0
31216,45,49.67,14,9,25,7,0,0
31217,27,71.77,11,20,22,8,0,0
31218,42,39.65,11,8,42,4,0,1
31219,40,44.25,14,10,28,9,2,0
31220,32,20.27,6,2,16,7,1,0
31221,30,78.0,15,12,7,6,2,0
31222,46,36.94,16,13,38,8,0,0
31223,23,17.08,4,6,41,5,0,0
31224,48,33.76,15,10,23,10,0,0
31225,20,43.78,13,13,5,5,3,0
31226,35,52.23,11,8,7,8,1,0
31227,33,85.31,17,23,47,5,1,0
31228,49,40.03,17,9,26,7,0,0
31229,38,43.91,17,5,12,10,2,1
31230,28,87.45,23,14,47,5,1,0
31231,33,44.17,11,12,41,8,0,0
31232,31,17.5,6,3,43,7,1,1
31233,34,48.3,6,10,42,3,0,0
31234,63,20.53,2,4,24,10,1,0
31235,38,19.69,3,2,23,8,1,0
31236,46,69.47,18,23,3,7,1,0
31237,41,9.73,3,2,2,8,1,1
31238,37,18.37,6,3,13,7,0,0
31239,28,44.55,9,8,7,6,3,1
31240,31,50.53,11,8,42,9,1,0
31241,26,36.48,8,10,37,10,0,0
31242,43,17.11,4,5,16,8,0,0
31243,35,18.45,2,3,22,7,3,1
31244,34,37.97,13,9,15,4,0,1
31245,62,17.03,6,4,6,8,1,0
31246,33,52.03,11,12,23,8,0,0
31247,63,19.67,6,1,4,7,0,0
31248,46,45.04,7,12,39,7,1,0
31249,41,42.82,13,10,33,8,0,0
31250,41,85.16,21,16,25,7,0,0
31251,42,75.49,27,17,3,8,0,0
31252,40,41.8,11,2,39,5,0,1
31253,44,39.66,15,6,19,7,0,0
31254,36,51.6,12,7,21,7,0,1
31255,26,15.34,2,0,44,7,1,0
31256,42,48.32,8,12,20,6,0,0
31257,43,18.18,4,4,5,5,1,1
31258,49,38.21,6,9,26,8,1,0
31259,24,36.26,12,4,42,10,1,0
31260,48,24.03,1,5,13,9,1,0
31261,25,28.23,12,4,34,7,2,0
31262,38,49.41,8,10,35,8,1,0
31263,30,45.19,9,10,38,4,0,0
31264,37,40.64,9,6,40,5,2,0
31265,44,41.04,11,9,11,8,0,0
31266,34,70.27,16,19,26,7,0,0
31267,47,90.84,23,20,45,7,1,0
31268,53,15.06,5,5,40,6,3,1
31269,29,46.89,7,11,11,7,0,0
31270,52,22.93,3,7,34,10,0,0
31271,40,15.79,5,1,13,8,2,0
31272,49,51.95,10,8,3,6,3,0
31273,42,22.13,5,3,24,8,1,0
31274,30,45.65,17,14,22,10,1,0
31275,41,22.16,6,4,14,10,1,0
31276,38,13.52,3,3,38,5,2,1
31277,34,19.18,3,2,18,7,1,1
31278,42,49.09,9,10,14,6,2,0
31279,21,42.81,9,11,5,10,0,0
31280,34,42.92,10,9,28,10,0,0
31281,38,45.52,6,10,37,8,1,0
31282,45,33.37,9,14,29,8,0,0
31283,34,102.7,17,21,44,9,1,0
31284,18,48.07,10,12,25,5,1,1
31285,32,71.9,21,14,21,8,1,0
31286,39,18.42,4,1,36,10,1,0
31287,18,51.58,7,7,25,10,0,0
31288,19,40.69,13,8,40,10,3,1
31289,33,41.19,7,8,21,3,1,1
31290,58,18.53,1,3,3,7,0,1
31291,30,18.8,3,3,7,10,1,0
31292,38,39.87,9,16,18,8,2,0
31293,47,17.74,4,4,1,6,4,1
31294,46,16.96,5,2,33,8,1,1
31295,51,26.41,4,2,24,10,1,0
31296,51,34.64,14,8,12,7,0,0
31297,53,10.37,1,3,37,8,1,0
31298,47,44.82,10,13,17,7,1,0
31299,30,25.22,15,9,35,5,2,1
31300,25,17.16,4,3,48,7,1,0
31301,35,19.66,6,4,47,9,0,0
31302,18,25.1,0,2,25,9,0,0
31303,44,48.2,9,7,33,6,1,0
31304,35,86.32,13,12,17,4,1,0
31305,36,44.43,9,13,40,6,0,0
31306,62,90.31,22,21,38,6,2,1
31307,41,8.77,4,2,4,7,0,0
31308,32,20.0,2,4,20,6,1,0
31309,27,12.08,6,5,9,5,0,1
31310,56,50.49,7,9,36,8,0,0
31311,67,98.13,23,17,32,6,2,0
31312,55,19.46,2,3,46,6,0,1
31313,30,46.33,8,9,5,6,0,0
31314,39,65.25,18,21,11,8,3,1
31315,25,17.8,2,2,47,6,0,0
31316,28,38.37,7,10,8,8,0,1
31317,42,68.53,18,13,17,7,2,0
31318,46,13.5,3,2,28,8,0,0
31319,53,15.81,5,5,35,9,0,0
31320,31,14.49,9,5,44,6,2,0
31321,33,42.52,6,12,2,6,0,1
31322,47,58.2,14,5,6,9,1,0
31323,42,41.97,12,22,26,8,0,0
31324,49,51.32,12,7,11,9,5,0
31325,51,9.5,6,3,36,7,0,1
31326,41,41.65,14,8,19,6,1,1
