customer_id,months_subscribed,avg_monthly_spend,app_user,support_tickets,upgraded_premium
23719,25,55.44,1,2,0
23720,35,33.31,0,1,1
23721,15,26.69,1,2,0
23722,18,40.17,0,0,0
23723,30,66.44,1,0,1
23724,6,9.8,0,1,0
23725,5,50.18,0,2,0
23726,12,33.99,0,2,0
23727,24,43.61,1,1,0
23728,33,41.36,1,0,1
23729,34,51.28,0,0,0
23730,4,71.15,1,1,0
23731,25,23.43,1,2,0
23732,32,22.8,1,0,0
23733,5,22.97,0,3,0
23734,19,65.13,1,0,1
23735,6,21.54,0,1,0
23736,31,42.62,0,2,0
23737,28,8.24,0,0,0
23738,5,74.77,1,0,0
23739,28,49.17,0,0,1
23740,33,19.23,0,1,0
23741,25,51.32,1,2,1
23742,24,40.23,0,1,0
23743,10,30.39,1,1,0
23744,28,47.88,0,1,0
23745,27,51.08,1,0,1
23746,9,33.1,1,0,0
23747,22,39.31,0,1,0
23748,21,42.59,1,6,0
23749,23,22.62,1,4,0
23750,9,22.64,1,0,0
23751,19,45.05,1,0,0
23752,21,31.43,1,1,0
23753,20,42.02,1,3,0
23754,36,34.22,1,0,1
23755,32,26.53,0,0,1
23756,19,22.1,0,0,0
23757,12,41.17,1,1,0
23758,32,57.04,1,1,1
23759,18,39.01,1,2,1
23760,4,38.29,1,1,0
23761,15,25.99,1,3,0
23762,16,59.69,1,1,1
23763,17,24.63,0,0,0
23764,24,42.83,1,1,1
23765,3,29.31,1,0,1
23766,8,39.51,0,1,0
23767,26,50.47,0,0,0
23768,4,19.11,1,1,1
23769,6,44.22,1,0,0
23770,18,56.68,1,1,1
23771,31,44.25,0,1,0
23772,33,33.24,1,1,0
23773,9,55.35,1,1,0
23774,28,38.12,1,0,1
23775,33,42.63,1,1,0
23776,30,62.26,0,0,0
23777,3,45.72,1,2,0
23778,33,30.69,1,3,0
23779,27,45.09,1,0,1
23780,24,41.64,1,1,0
23781,23,63.81,1,0,1
23782,9,40.28,1,1,0
23783,4,38.85,0,0,0
23784,23,32.38,0,0,0
23785,11,41.68,0,1,1
23786,21,13.53,0,0,0
23787,9,50.99,1,1,0
23788,9,20.46,0,0,0
23789,35,42.7,1,0,1
23790,15,71.41,0,0,0
23791,22,25.05,0,1,0
23792,22,56.36,0,1,0
23793,15,33.39,1,1,0
23794,35,43.98,1,1,0
23795,13,33.51,0,0,0
23796,1,91.46,1,0,0
23797,18,60.9,0,0,1
23798,33,42.0,0,2,0
23799,35,43.01,1,1,0
23800,22,8.0,0,1,0
23801,12,10.21,0,3,0
23802,5,27.8,0,2,0
23803,19,49.08,0,1,0
23804,33,36.49,0,2,0
23805,34,58.46,1,0,1
23806,16,50.62,0,1,1
23807,8,71.03,0,1,1
23808,7,31.03,0,0,0
23809,14,54.53,1,2,0
23810,29,60.65,0,1,1
23811,9,30.2,1,1,0
23812,23,47.96,1,0,1
23813,10,49.49,1,1,0
23814,25,34.55,1,3,1
23815,5,50.82,1,0,0
23816,17,54.16,0,1,0
23817,13,45.03,1,0,0
23818,13,51.48,1,1,1
23819,16,36.88,1,1,0
23820,11,57.67,1,2,1
23821,18,9.62,1,0,0
23822,14,43.25,1,1,1
23823,10,38.89,0,0,0
23824,16,29.12,1,1,0
23825,29,61.17,1,1,1
23826,8,51.54,0,1,0
23827,34,56.84,1,1,0
23828,23,32.79,0,0,0
23829,28,19.32,1,4,0
23830,10,68.58,1,1,1
23831,10,62.1,1,0,0
23832,34,50.44,0,2,1
23833,5,49.37,0,0,0
23834,21,37.36,0,0,0
23835,1,19.83,1,0,0
23836,20,27.59,0,2,0
23837,9,25.2,0,3,0
23838,23,47.7,1,3,1
23839,4,51.98,0,2,0
23840,15,44.0,1,6,0
23841,11,36.56,1,1,1
23842,28,16.26,1,0,0
23843,8,24.6,1,2,1
23844,6,24.67,1,1,0
23845,11,25.75,0,1,0
23846,28,35.22,1,0,0
23847,30,36.23,1,1,0
23848,15,45.36,1,0,1
23849,31,46.06,1,1,0
23850,29,33.95,0,2,0
23851,9,23.31,1,1,0
23852,11,61.06,0,1,0
23853,11,70.59,0,1,0
23854,35,32.16,0,2,0
23855,10,43.58,1,0,0
23856,6,31.22,0,4,0
23857,30,19.16,0,2,0
23858,32,30.34,0,2,0
23859,30,66.74,0,1,1
23860,14,59.75,1,3,1
23861,3,34.1,0,1,0
23862,13,60.61,1,0,1
23863,6,42.02,1,3,0
23864,5,56.62,1,1,0
23865,16,41.8,0,2,1
23866,30,35.97,1,1,1
23867,3,45.68,0,1,1
23868,33,27.73,1,0,1
23869,23,72.1,1,1,0
23870,14,44.75,0,0,0
23871,21,59.61,1,2,1
23872,22,50.84,1,0,0
23873,30,46.55,0,1,1
23874,11,42.57,1,1,0
23875,32,42.89,1,0,1
23876,6,28.24,1,2,0
23877,19,40.09,0,4,0
23878,13,46.94,1,2,0
23879,9,33.87,1,1,0
23880,3,67.58,0,1,0
23881,18,22.2,1,2,0
23882,34,70.04,1,1,1
23883,28,47.58,1,1,1
23884,31,32.78,0,0,1
23885,26,43.35,0,0,0
23886,16,43.79,1,2,0
23887,22,67.02,1,4,1
23888,25,8.0,1,0,0
23889,31,43.37,1,1,1
23890,33,44.64,1,0,0
23891,5,61.1,0,2,0
23892,6,52.7,1,1,0
23893,8,39.48,0,5,0
23894,22,31.9,0,1,0
23895,16,47.68,1,0,1
23896,22,47.35,0,1,1
23897,12,61.6,1,0,1
23898,2,66.69,1,1,0
23899,15,39.68,1,2,0
23900,18,64.05,0,0,0
23901,30,56.64,1,0,1
23902,10,45.02,0,2,0
23903,33,25.75,1,0,0
23904,32,58.98,0,2,0
23905,19,55.27,1,2,0
23906,15,31.56,1,1,0
23907,6,47.44,0,1,0
23908,3,60.12,1,0,0
23909,10,23.39,0,1,0
23910,24,66.48,0,2,0
23911,12,51.56,1,2,0
23912,18,51.39,0,0,1
23913,20,34.11,0,2,0
23914,20,57.85,1,1,1
23915,20,49.15,1,1,0
23916,3,22.74,1,2,0
23917,5,45.72,0,2,0
23918,11,29.87,1,0,1
23919,23,53.58,0,0,1
23920,30,26.74,0,2,0
23921,22,39.01,1,1,0
23922,8,28.94,0,2,0
23923,25,63.87,0,0,0
23924,13,30.44,1,1,0
23925,33,21.73,1,2,0
23926,10,61.56,0,4,0
23927,24,38.06,1,3,0
23928,22,26.72,0,2,0
23929,31,52.86,1,1,1
23930,5,33.58,1,1,0
23931,25,30.42,1,0,0
23932,14,56.34,1,1,1
23933,4,44.92,1,1,0
23934,5,62.2,0,0,0
23935,25,34.11,0,0,0
23936,17,27.33,1,3,0
23937,22,40.62,1,2,1
23938,32,43.93,0,0,0
23939,2,42.71,0,0,0
23940,28,50.05,0,2,1
23941,25,25.43,1,3,1
23942,29,60.43,1,3,1
23943,27,59.11,0,0,0
23944,33,36.57,1,1,1
23945,30,64.45,0,2,1
23946,7,31.56,1,0,0
23947,10,75.02,1,1,0
23948,12,58.02,1,0,1
23949,21,39.81,1,1,0
23950,13,50.93,1,1,0
23951,6,15.32,1,0,1
23952,15,62.93,1,1,1
23953,31,32.35,1,1,0
23954,20,25.49,0,0,0
23955,34,30.1,1,1,1
23956,21,52.42,0,3,0
23957,12,65.67,0,1,1
23958,31,49.04,0,2,0
23959,32,54.55,0,1,1
23960,9,28.4,0,3,0
23961,22,47.68,0,0,0
23962,20,26.79,1,4,0
23963,14,40.81,1,1,0
23964,8,38.35,1,1,1
23965,24,51.74,0,0,0
23966,7,41.85,1,1,0
23967,6,57.72,0,1,0
23968,25,50.0,0,1,0
23969,8,51.76,1,0,0
23970,35,55.16,0,0,1
23971,31,50.57,1,1,0
23972,20,29.03,1,0,0
23973,18,58.66,1,0,0
23974,35,51.66,1,1,1
23975,35,59.44,1,3,1
23976,30,43.45,0,1,0
23977,18,59.5,1,1,0
23978,16,41.58,0,1,0
23979,23,33.13,0,1,1
23980,14,61.12,0,1,0
23981,28,11.06,0,0,0
23982,25,17.77,0,2,0
23983,21,59.48,1,1,0
23984,3,29.62,1,1,0
23985,29,55.91,1,2,0
23986,12,32.83,1,0,0
23987,35,45.73,1,1,1
23988,21,20.76,0,1,0
23989,16,74.99,1,1,1
23990,15,11.13,0,0,0
23991,9,33.79,1,1,0
23992,13,34.94,0,1,0
23993,14,20.09,0,0,0
23994,13,41.22,0,0,0
23995,23,41.24,0,2,0
23996,27,45.62,1,0,1
23997,3,59.54,1,0,0
23998,23,52.1,1,2,1
23999,25,59.62,0,1,0
24000,36,45.87,0,0,1
24001,34,39.2,1,4,1
24002,6,28.73,0,1,0
24003,6,41.06,0,0,0
24004,11,39.66,1,1,0
24005,25,37.29,0,2,0
24006,12,40.21,0,1,0
24007,28,50.34,1,2,0
24008,9,38.97,0,1,0
24009,6,38.67,0,2,0
24010,31,53.61,0,0,0
24011,9,45.99,1,2,0
24012,33,8.0,1,3,0
24013,9,46.58,1,2,0
24014,25,36.36,0,1,1
24015,9,31.78,0,0,0
24016,30,61.81,1,0,1
24017,29,89.15,0,3,1
24018,11,33.21,0,2,0
24019,32,31.6,1,1,1
24020,19,37.71,0,0,0
24021,19,42.88,0,1,0
24022,13,33.44,0,1,0
24023,2,51.84,0,1,0
24024,23,67.95,1,2,0
24025,10,39.44,0,1,0
24026,11,48.61,1,1,0
24027,14,50.65,1,1,0
24028,21,16.4,0,3,0
24029,24,36.77,0,0,0
24030,17,43.86,1,0,0
24031,23,17.14,0,0,0
24032,14,44.45,1,2,0
24033,32,65.77,0,3,0
24034,13,84.75,1,0,0
24035,21,37.69,0,0,1
24036,20,26.79,0,1,0
24037,22,30.07,1,0,0
24038,33,66.75,0,2,0
24039,24,35.32,1,0,1
24040,20,47.54,0,3,0
24041,12,54.58,1,0,1
24042,18,19.99,0,1,0
24043,27,45.07,1,2,0
24044,25,42.15,0,3,1
24045,28,51.91,1,1,1
24046,12,47.4,0,2,0
24047,4,41.52,0,2,0
24048,12,33.92,1,6,0
24049,13,45.53,0,2,0
24050,11,42.83,1,1,0
24051,34,33.61,0,4,0
24052,34,44.0,1,2,1
24053,11,51.15,1,1,0
24054,3,53.11,0,0,0
24055,25,21.85,1,0,0
24056,8,12.44,1,2,0
24057,27,48.84,0,2,0
24058,20,73.46,0,2,0
24059,31,45.91,1,1,1
24060,11,54.48,0,2,0
24061,16,35.12,0,1,0
24062,8,31.88,1,1,0
24063,22,43.33,1,3,1
24064,14,20.15,1,0,1
24065,23,52.93,1,2,0
24066,23,44.88,1,0,1
24067,16,55.14,0,1,0
24068,19,60.99,1,0,1
24069,7,74.31,0,3,0
24070,3,42.76,1,0,0
24071,20,51.46,1,1,0
24072,28,40.89,0,0,0
24073,25,23.79,1,0,1
24074,22,36.7,0,0,1
24075,19,60.57,0,0,0
24076,21,21.12,0,1,0
24077,32,27.32,1,0,0
24078,31,45.64,1,1,0
24079,6,40.73,0,1,0
24080,33,32.3,1,2,0
24081,2,62.43,0,1,0
24082,12,32.71,1,0,1
24083,24,31.8,0,1,1
24084,22,28.75,1,1,0
24085,7,43.62,1,2,0
24086,34,39.77,1,0,1
24087,27,36.26,1,2,0
24088,24,45.13,1,3,1
24089,11,23.88,0,0,0
24090,13,58.76,0,2,0
24091,34,33.98,1,1,1
24092,15,76.85,1,4,1
24093,13,12.34,1,1,0
24094,10,19.04,0,2,0
24095,12,37.94,1,2,0
24096,36,37.03,0,3,0
24097,22,34.09,1,0,1
24098,17,50.38,0,1,0
24099,24,49.29,0,0,1
24100,27,33.85,0,4,0
24101,23,41.69,0,1,0
24102,22,56.22,1,0,0
24103,16,37.85,0,2,0
24104,10,28.18,0,1,0
24105,33,50.87,1,1,1
24106,30,28.18,1,0,1
24107,12,60.47,0,0,1
24108,14,47.09,1,1,0
24109,28,28.43,1,0,0
24110,29,75.84,1,0,1
24111,26,32.65,0,0,0
24112,18,76.53,0,0,1
24113,5,35.81,0,0,0
24114,34,19.4,1,2,0
24115,14,37.8,1,0,1
24116,12,19.68,0,2,0
24117,29,53.91,0,1,1
24118,26,33.64,1,0,0
24119,3,76.38,1,1,0
24120,15,27.22,1,1,0
24121,6,32.3,1,1,1
24122,15,38.66,0,0,1
24123,13,23.93,1,1,0
24124,11,26.05,0,1,0
24125,24,45.16,1,0,1
24126,26,51.26,1,2,0
24127,6,54.27,0,3,0
24128,32,17.72,1,1,0
24129,1,29.74,1,1,0
24130,31,55.06,0,0,0
24131,8,69.39,1,0,0
24132,19,32.42,1,0,1
24133,2,22.09,0,1,0
24134,8,47.13,1,1,0
24135,17,61.05,0,1,1
24136,24,39.53,1,3,0
24137,16,34.5,0,1,0
24138,19,94.49,1,1,1
24139,13,60.45,1,1,1
24140,33,40.64,0,1,0
24141,19,74.03,0,2,0
24142,16,38.9,0,0,0
24143,21,48.06,1,1,1
24144,21,47.1,1,0,1
24145,21,35.21,1,1,0
24146,19,47.24,1,1,0
24147,32,13.66,0,1,0
24148,7,41.77,1,0,0
24149,9,56.67,1,1,0
24150,11,30.63,0,1,0
24151,17,39.6,0,0,0
24152,3,63.36,1,0,1
24153,7,41.13,1,1,0
24154,15,64.06,0,0,0
24155,13,48.13,1,2,0
24156,29,48.5,0,1,0
24157,16,44.62,0,0,0
24158,25,29.07,0,0,1
24159,10,51.29,0,0,0
24160,28,35.33,1,0,1
24161,24,46.78,1,1,0
24162,29,54.6,1,1,0
24163,10,51.13,1,0,0
24164,10,36.2,0,1,0
24165,36,60.96,1,1,1
24166,5,30.76,0,0,0
24167,10,59.09,1,1,0
24168,33,37.58,1,0,1
24169,30,46.9,0,1,0
24170,5,55.1,0,0,0
24171,15,40.69,1,2,0
24172,28,8.0,0,0,0
24173,14,46.53,1,0,1
24174,35,23.42,1,2,0
24175,33,47.22,1,3,0
24176,17,32.19,1,1,1
24177,4,27.19,1,1,0
24178,12,39.07,1,3,0
24179,19,33.39,1,2,1
24180,14,32.84,0,0,0
24181,35,37.6,0,0,0
24182,4,31.64,1,3,0
24183,26,49.6,0,1,1
24184,25,81.27,0,5,1
24185,6,50.05,0,0,0
24186,17,53.56,1,2,1
24187,27,23.57,1,0,0
24188,9,21.86,1,3,0
24189,11,45.84,0,5,1
24190,11,49.63,0,1,0
24191,34,51.07,0,2,0
24192,1,59.96,0,0,0
24193,32,47.87,1,2,1
24194,32,63.06,1,2,0
24195,34,34.84,0,1,1
24196,7,39.18,0,1,0
24197,21,55.7,0,2,0
24198,29,64.38,0,1,0
24199,25,54.81,0,1,0
24200,28,44.83,1,3,1
24201,14,54.07,0,0,1
24202,19,54.47,0,1,1
24203,14,46.62,0,0,0
24204,10,41.52,1,1,0
24205,2,59.22,0,0,0
24206,6,56.09,1,1,0
24207,19,15.0,1,4,0
24208,14,25.77,1,1,1
24209,33,32.42,1,1,0
24210,35,66.66,1,2,1
24211,26,57.67,0,1,0
24212,25,83.31,1,1,1
24213,26,44.13,1,2,0
24214,24,55.38,1,1,0
24215,21,46.64,1,0,1
24216,7,49.18,1,0,0
24217,35,22.55,0,2,0
24218,21,34.23,0,2,0
24219,31,39.01,1,0,0
24220,5,43.2,1,0,0
24221,35,59.26,0,1,1
24222,11,16.84,0,2,0
24223,5,24.65,1,2,0
24224,30,51.96,1,0,0
24225,34,38.98,1,2,0
24226,33,48.96,0,0,0
24227,22,54.16,1,1,0
24228,17,46.89,1,0,1
24229,2,44.35,1,1,0
24230,21,32.22,1,3,0
24231,22,33.67,1,2,0
24232,9,53.46,0,2,0
24233,1,54.02,0,0,0
24234,18,28.77,1,1,1
24235,31,8.0,1,1,0
24236,18,39.54,0,0,0
24237,5,42.49,1,1,0
24238,3,30.07,0,1,0
24239,20,77.64,0,1,1
24240,9,45.25,0,0,0
24241,13,34.81,0,2,0
24242,16,51.62,1,1,1
24243,29,46.27,1,1,0
24244,6,33.55,1,1,0
24245,14,33.64,1,0,1
24246,2,50.07,0,4,0
24247,18,55.99,0,0,0
24248,32,45.94,1,1,0
24249,29,53.46,0,1,1
24250,30,62.92,1,0,1
24251,22,33.22,1,5,0
24252,3,53.64,0,3,0
24253,22,50.55,0,3,0
24254,9,37.76,0,1,0
24255,17,39.77,1,2,1
24256,14,52.37,0,0,0
24257,12,33.26,0,0,0
24258,14,24.93,1,1,0
24259,12,61.28,0,1,0
24260,26,62.37,1,1,0
24261,20,22.94,1,0,1
24262,27,44.13,1,0,1
24263,7,46.89,1,2,0
24264,18,13.37,0,1,0
24265,17,68.53,1,1,1
24266,23,29.43,0,0,0
24267,11,59.02,1,1,1
24268,27,46.7,1,2,1
24269,11,68.26,0,1,0
24270,3,36.41,0,0,0
24271,31,14.24,1,1,0
24272,4,36.11,0,1,0
24273,31,46.12,0,0,0
24274,28,58.93,1,1,0
24275,13,37.63,1,2,0
24276,35,46.08,1,0,0
24277,5,47.76,1,0,0
24278,7,46.26,1,2,0
24279,18,45.91,1,0,0
24280,14,35.67,0,3,0
24281,19,65.82,0,2,0
24282,22,28.38,1,2,1
24283,24,65.22,0,3,1
24284,26,31.63,1,1,0
24285,30,39.5,0,0,0
24286,26,33.19,1,1,0
24287,4,19.35,1,1,0
24288,24,68.17,1,1,1
24289,10,42.08,1,2,0
24290,30,51.86,0,0,0
24291,12,29.66,0,0,0
24292,26,23.65,0,4,0
24293,21,33.84,0,1,0
24294,12,36.89,1,2,0
24295,12,42.6,1,1,0
24296,32,30.99,0,1,0
24297,18,48.22,0,0,0
24298,8,8.49,0,1,0
24299,15,8.0,1,4,0
24300,14,56.6,0,0,0
24301,24,26.9,0,1,0
24302,35,43.03,1,1,0
24303,35,53.95,1,0,1
24304,35,32.68,1,2,0
24305,3,27.72,0,0,0
24306,25,44.61,0,1,0
24307,6,35.03,0,5,0
24308,34,31.58,0,0,1
24309,28,21.51,0,0,0
24310,4,39.61,0,2,0
24311,25,39.92,1,0,1
24312,15,59.97,0,1,0
24313,18,21.87,1,1,0
24314,10,37.21,0,0,0
24315,29,54.58,1,0,1
24316,27,56.97,1,2,0
24317,11,61.49,1,1,1
24318,24,44.36,0,0,1
24319,7,14.74,0,2,0
24320,27,45.19,1,1,0
24321,9,64.77,1,1,0
24322,13,38.64,0,1,0
24323,4,37.12,1,4,0
24324,3,35.97,1,2,0
24325,35,56.4,0,3,0
24326,29,55.26,1,0,1
24327,7,46.93,0,2,0
24328,16,29.59,0,2,0
24329,1,57.28,1,1,0
24330,5,28.54,1,1,0
24331,2,44.8,1,0,0
24332,11,8.84,0,1,0
24333,25,25.22,1,3,0
24334,31,34.25,1,1,0
24335,17,37.09,1,1,0
24336,4,20.83,1,0,0
24337,27,24.91,0,1,0
24338,18,37.94,1,0,0
24339,34,25.02,1,3,0
24340,25,26.72,0,1,0
24341,28,36.04,1,1,0
24342,19,55.97,0,0,0
24343,25,59.05,0,0,0
24344,2,43.41,0,2,1
24345,6,29.11,1,1,0
24346,21,46.02,1,0,1
24347,21,44.65,0,0,0
24348,5,56.3,1,0,1
24349,23,75.61,0,0,0
24350,7,34.23,1,0,0
24351,22,38.14,0,0,0
24352,23,34.95,1,0,0
24353,4,28.83,1,1,1
24354,25,61.6,0,2,1
24355,31,9.88,1,2,0
24356,7,47.68,0,2,1
24357,3,51.99,1,3,0
24358,30,33.47,1,0,1
24359,11,29.11,1,1,0
24360,11,61.26,1,0,1
24361,13,34.01,0,1,0
24362,8,47.03,0,3,0
24363,34,44.05,1,3,1
24364,24,17.88,0,2,0
24365,24,17.66,1,0,0
24366,16,52.37,0,0,0
24367,11,55.51,0,0,1
24368,11,34.84,0,1,0
24369,19,35.14,1,1,0
24370,36,29.32,0,0,1
24371,17,40.7,0,1,1
24372,8,47.16,0,0,0
24373,35,54.23,0,1,0
24374,7,23.95,0,1,0
24375,10,58.88,0,0,1
24376,28,12.35,1,2,0
24377,3,18.93,1,2,0
24378,28,27.91,0,1,0
24379,18,24.96,0,1,0
24380,11,19.21,0,0,0
24381,26,24.53,0,1,0
24382,9,56.69,1,1,1
24383,25,40.58,1,2,1
24384,33,35.32,1,3,0
24385,31,65.46,0,2,0
24386,26,39.51,1,1,0
24387,27,61.65,1,3,0
24388,8,28.64,1,3,0
24389,22,14.27,0,0,0
24390,17,25.42,1,2,0
24391,8,37.98,1,3,0
24392,14,47.85,1,1,1
24393,29,75.4,0,1,0
24394,30,30.09,1,1,0
24395,6,57.44,1,1,1
24396,2,61.55,1,3,0
24397,3,33.81,0,1,0
24398,18,49.27,0,0,0
24399,12,49.51,1,1,1
24400,3,40.21,0,1,0
24401,35,34.53,1,0,1
24402,26,43.7,0,3,0
24403,36,44.64,1,2,0
24404,36,36.17,1,1,1
24405,3,46.23,1,2,1
24406,18,64.85,0,0,1
24407,31,49.55,1,0,1
24408,5,49.66,1,1,1
24409,23,41.79,1,3,1
24410,10,53.5,1,2,0
24411,18,40.06,1,3,0
24412,34,39.13,0,3,0
24413,12,50.61,0,1,0
24414,19,38.54,0,2,1
24415,19,33.49,0,2,0
24416,23,48.55,0,1,1
24417,32,36.41,0,1,0
24418,26,42.2,1,0,0
24419,32,43.35,0,1,1
24420,9,83.95,1,3,1
24421,3,43.32,0,3,0
24422,13,21.93,0,0,0
24423,29,55.82,0,1,1
24424,2,72.47,0,2,0
24425,5,43.84,0,1,0
24426,31,51.2,1,0,1
24427,34,43.31,1,1,1
24428,16,28.88,1,2,0
24429,6,42.43,1,0,1
24430,7,32.92,0,2,0
24431,27,47.81,1,2,0
24432,20,60.54,1,1,1
24433,15,39.88,1,1,0
24434,5,47.05,0,1,0
24435,31,27.27,0,0,1
24436,18,34.1,0,1,0
24437,16,53.49,1,1,0
24438,36,58.7,1,1,1
24439,21,58.2,0,1,0
24440,1,21.85,0,2,0
24441,15,70.34,0,2,0
24442,9,43.68,0,1,0
24443,31,27.31,0,1,0
24444,19,42.67,0,2,0
24445,11,45.21,0,4,0
24446,33,43.82,0,0,0
24447,12,47.83,0,1,0
24448,24,39.53,1,1,0
24449,30,17.38,1,3,0
24450,5,36.16,1,2,0
24451,34,60.98,1,1,1
24452,23,38.08,0,1,0
24453,36,75.8,0,3,1
24454,14,48.67,0,2,1
24455,16,30.49,0,0,0
24456,4,30.22,0,0,0
24457,33,45.82,1,1,1
24458,35,40.99,0,1,0
24459,6,57.85,0,4,0
24460,19,59.15,1,2,1
24461,31,36.97,1,1,1
24462,28,59.33,0,1,0
24463,33,37.19,1,1,0
24464,11,43.5,0,0,0
24465,36,46.98,1,0,1
24466,15,58.18,1,3,0
24467,24,56.76,1,2,1
24468,28,40.69,1,1,0
24469,7,22.22,0,2,0
24470,34,24.9,0,2,0
24471,26,51.32,0,0,0
24472,27,44.67,0,1,1
24473,32,8.0,1,0,1
24474,3,45.77,0,1,0
24475,20,41.42,0,2,0
24476,23,21.15,0,0,1
24477,36,58.77,1,0,1
24478,30,56.37,1,0,1
24479,3,44.43,0,1,0
24480,4,53.41,1,2,0
24481,23,34.58,1,0,1
24482,9,38.49,0,1,0
24483,19,22.36,0,3,0
24484,11,37.53,1,0,0
24485,30,35.4,0,3,0
24486,25,55.39,0,1,0
24487,18,29.76,1,1,0
24488,25,45.77,0,3,0
24489,20,40.37,0,0,0
24490,35,18.83,1,2,1
24491,20,81.79,1,1,0
24492,24,82.53,0,0,1
24493,16,19.37,1,2,0
24494,31,34.95,0,0,0
24495,17,51.57,1,2,0
24496,10,47.34,1,1,0
24497,34,37.98,0,1,0
24498,33,56.62,0,2,1
24499,30,49.77,0,1,0
24500,3,63.43,1,0,0
24501,21,29.95,0,1,0
24502,12,31.27,1,4,0
24503,29,45.86,1,1,0
24504,33,59.17,0,0,0
24505,3,71.86,0,1,0
24506,30,58.15,0,1,1
24507,7,48.02,1,1,0
24508,17,66.03,1,1,0
24509,6,55.49,1,0,0
24510,21,55.52,1,2,1
24511,24,52.15,0,0,0
24512,20,41.44,0,0,0
24513,13,51.86,1,3,0
24514,24,56.39,1,2,0
24515,2,42.44,0,1,0
24516,23,31.82,1,1,0
24517,28,42.71,0,0,0
24518,31,28.44,1,3,1
24519,33,22.21,1,2,0
24520,22,30.37,0,0,1
24521,10,38.43,1,2,0
24522,21,40.78,1,0,0
24523,7,50.53,1,1,1
24524,17,28.13,1,0,0
24525,10,48.2,1,0,0
24526,35,50.76,0,0,1
24527,27,36.82,0,2,0
24528,23,28.85,0,1,0
24529,10,47.44,0,1,0
24530,15,42.26,0,1,0
24531,2,38.14,1,2,0
24532,6,44.28,1,1,0
24533,34,60.06,0,0,1
24534,35,68.66,1,1,0
24535,13,45.31,1,1,1
24536,33,33.48,1,1,0
24537,3,37.74,1,0,0
24538,3,54.9,1,1,1
24539,24,42.64,0,0,0
24540,5,37.01,1,0,0
24541,26,57.03,1,0,1
24542,33,41.02,1,1,1
24543,14,68.38,0,0,0
24544,33,38.11,1,1,0
24545,24,38.04,0,1,0
24546,13,53.54,1,2,0
24547,17,33.43,1,2,0
24548,18,29.33,1,2,0
24549,30,45.1,1,2,1
24550,4,75.2,0,0,1
24551,35,61.42,0,1,0
24552,22,40.73,0,2,0
24553,8,55.99,1,1,0
24554,6,43.58,0,1,0
24555,18,39.28,1,1,0
24556,26,62.77,1,1,1
24557,27,24.83,0,1,0
24558,16,46.81,0,2,0
24559,15,41.85,1,0,1
24560,28,56.08,0,0,0
24561,8,33.22,0,0,0
24562,34,51.02,1,2,0
24563,27,21.55,0,0,1
24564,7,54.13,1,3,1
24565,23,50.24,0,1,1
24566,29,27.01,1,2,0
24567,17,54.36,1,0,1
24568,25,36.93,0,3,0
24569,26,38.04,0,0,0
24570,13,34.64,1,1,0
24571,32,40.01,1,2,0
24572,19,17.01,0,2,1
24573,29,40.7,1,1,0
24574,1,59.14,1,0,0
24575,24,13.0,0,1,0
24576,32,15.9,0,5,0
24577,17,72.31,1,1,1
24578,28,57.21,0,3,0
24579,34,29.83,0,0,0
24580,14,47.99,1,1,1
24581,13,42.25,0,4,0
24582,33,47.42,1,0,0
24583,2,61.19,1,1,0
24584,21,11.18,0,1,0
24585,35,20.57,0,1,0
24586,21,33.93,0,0,0
24587,12,41.83,0,1,0
24588,24,53.64,1,1,1
24589,33,36.8,0,1,1
24590,3,20.69,0,1,0
24591,25,40.5,0,2,0
24592,26,15.33,0,1,0
24593,36,36.64,0,3,0
24594,22,34.34,1,1,0
24595,26,48.04,0,1,0
24596,10,51.76,1,1,1
24597,5,40.43,0,1,0
24598,26,28.11,1,0,0
24599,4,25.13,1,1,0
24600,4,28.1,1,3,0
24601,17,42.83,0,0,1
24602,8,58.66,0,0,1
24603,28,40.96,0,0,0
24604,26,20.68,1,0,0
24605,3,56.94,0,2,0
24606,16,79.85,1,1,1
24607,32,23.68,1,1,0
24608,7,45.82,1,0,0
24609,10,8.0,1,0,0
24610,6,36.17,1,2,0
24611,21,34.69,1,1,0
24612,2,42.61,0,1,0
24613,24,63.72,1,1,1
24614,30,41.93,0,0,0
24615,19,38.66,1,1,0
24616,29,62.57,1,0,1
24617,14,50.75,0,1,0
24618,9,24.1,1,0,1
24619,16,63.81,0,0,0
24620,9,48.29,1,1,0
24621,36,37.59,0,0,0
24622,6,42.38,1,1,0
24623,32,33.11,1,2,0
24624,8,43.71,0,0,0
24625,12,38.67,1,4,0
24626,23,36.69,0,1,0
24627,21,48.95,1,0,1
24628,17,44.13,1,1,0
24629,1,45.23,0,0,0
24630,21,41.98,1,0,1
24631,12,29.43,1,3,0
24632,10,56.46,0,0,0
24633,28,31.99,1,1,1
24634,11,38.95,1,3,0
24635,3,65.25,0,1,0
24636,29,66.6,0,0,0
24637,8,73.8,1,1,0
24638,16,49.61,1,2,0
24639,21,27.72,0,1,0
24640,14,30.5,0,0,0
24641,16,43.65,0,0,0
24642,4,50.7,1,1,0
24643,32,45.65,1,0,0
24644,3,27.46,0,0,0
24645,32,83.06,1,1,1
24646,1,69.97,0,1,0
24647,4,37.5,0,1,0
24648,6,18.83,0,1,0
